total_spend,spend_shopping,spend_travel,spend_fuel,spend_dining,spend_groceries,best_card_logic,most_used_card_sim
28685.86,6805.02,3386.07,3970.95,3721.2,10802.62,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
48925.44,3098.5,21259.31,10724.86,948.41,12894.36,Tata Neu Infinity Credit Card,Diners Club Black
42719.61,10059.64,6222.45,9522.92,7163.73,9750.88,Tata Neu Infinity Credit Card,Millennia Credit Card
59533.8,6277.28,15047.39,6431.3,16117.56,15660.28,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
58908.0,3062.35,11350.73,10574.12,2151.56,31769.23,Tata Neu Infinity Credit Card,Diners Club Black
55150.93,5876.99,18879.79,15939.46,10232.92,4221.77,Cashback Credit Card,Cashback Credit Card
19254.97,2350.02,5361.07,3795.52,6388.2,1360.15,Cashback Credit Card,Cashback Credit Card
10656.14,1125.92,1926.61,3456.0,3000.61,1147.0,Cashback Credit Card,Millennia Credit Card
54182.6,18365.17,5651.32,10821.47,15013.76,4330.87,Tata Neu Infinity Credit Card,Diners Club Black
8310.47,3044.61,2307.68,2454.54,459.92,43.73,Tata Neu Infinity Credit Card,Millennia Credit Card
57741.92,12950.23,15381.1,11417.27,5515.1,12478.23,Tata Neu Infinity Credit Card,Diners Club Black
19735.15,2103.84,2597.19,5698.06,5330.11,4005.95,Tata Neu Infinity Credit Card,Diners Club Black
8763.67,1461.16,2838.28,1197.52,1414.98,1851.74,Tata Neu Infinity Credit Card,Cashback Credit Card
24916.33,2500.36,465.72,7558.15,12390.44,2001.67,Cashback Credit Card,BPCL Octane Credit Card
21633.85,4411.57,3249.27,3550.63,3144.79,7277.59,Tata Neu Infinity Credit Card,Cashback Credit Card
35044.34,2294.72,7565.28,1575.89,10615.45,12993.01,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
14258.2,3495.67,1563.37,6134.18,1852.5,1212.48,Tata Neu Infinity Credit Card,Cashback Credit Card
50673.23,14844.23,13328.95,8909.28,435.5,13155.27,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
14623.82,194.16,2188.32,4789.41,3351.7,4100.22,Tata Neu Infinity Credit Card,Millennia Credit Card
10898.84,1105.95,3387.38,1338.14,3704.37,1363.0,Cashback Credit Card,Cashback Credit Card
49177.68,4226.76,15048.07,1880.08,15491.36,12531.41,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
20579.82,3138.5,4089.05,3249.67,3702.27,6400.33,Tata Neu Infinity Credit Card,Millennia Credit Card
18671.07,924.67,2628.9,6585.78,588.31,7943.41,Tata Neu Infinity Credit Card,Millennia Credit Card
52990.31,8066.86,9340.88,16947.32,14131.48,4503.78,Cashback Credit Card,Cashback Credit Card
8771.79,2704.05,2307.79,1668.17,1499.3,592.49,Tata Neu Infinity Credit Card,Cashback Credit Card
40964.77,10589.94,1660.87,10395.68,7871.48,10446.81,Tata Neu Infinity Credit Card,Millennia Credit Card
27120.83,3338.83,1170.69,10416.68,9008.87,3185.76,Cashback Credit Card,Diners Club Black
14383.25,2487.49,3902.11,3932.47,1690.53,2370.66,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
45106.24,21326.76,12249.62,3947.11,1062.2,6520.55,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
38966.05,6553.6,8955.7,7952.78,9457.11,6046.87,Tata Neu Infinity Credit Card,Millennia Credit Card
55267.47,5786.92,6840.89,8911.9,18685.58,15042.17,Tata Neu Infinity Credit Card,Cashback Credit Card
33282.98,1862.01,5322.84,3663.52,13748.67,8685.95,Cashback Credit Card,Tata Neu Infinity Credit Card
54278.51,16167.6,1740.83,18668.86,4634.2,13067.02,Tata Neu Infinity Credit Card,Cashback Credit Card
59772.11,3547.12,12823.25,12065.38,22583.35,8753.01,Cashback Credit Card,Millennia Credit Card
53741.38,12249.55,26968.41,5124.97,381.68,9016.77,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
14120.47,4583.87,2546.23,3088.68,2878.74,1022.94,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
19208.61,4526.88,5107.4,6016.24,3304.3,253.78,Tata Neu Infinity Credit Card,Cashback Credit Card
39963.83,10764.93,9297.77,7380.96,4700.25,7819.93,Tata Neu Infinity Credit Card,Cashback Credit Card
38971.71,1822.0,20133.9,4636.24,8136.14,4243.43,Diners Club Black,Millennia Credit Card
20194.31,5204.46,5166.77,989.64,4085.99,4747.45,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
35871.36,10918.8,3498.44,12454.84,7835.51,1163.78,Tata Neu Infinity Credit Card,Cashback Credit Card
25324.91,7882.21,6968.01,726.53,2841.58,6906.59,Tata Neu Infinity Credit Card,Diners Club Black
43062.63,3673.11,12623.34,11386.87,6132.03,9247.27,Tata Neu Infinity Credit Card,Diners Club Black
38842.95,16435.94,8436.59,5681.15,6311.55,1977.72,Tata Neu Infinity Credit Card,Diners Club Black
23174.61,5143.38,3972.09,5612.95,1844.0,6602.19,Tata Neu Infinity Credit Card,Diners Club Black
39845.15,12772.84,8477.26,4001.9,1922.28,12670.88,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
13817.68,3212.83,2319.97,3032.41,2877.63,2374.84,Tata Neu Infinity Credit Card,Cashback Credit Card
8170.79,622.23,2659.26,990.85,1720.91,2177.53,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
44102.09,10127.08,12340.16,7589.66,7134.41,6910.78,Tata Neu Infinity Credit Card,Cashback Credit Card
17645.38,3426.73,5810.34,3512.99,4710.75,184.58,Cashback Credit Card,BPCL Octane Credit Card
21188.25,4383.4,3335.79,2202.09,5519.7,5747.27,Tata Neu Infinity Credit Card,Millennia Credit Card
32865.04,2180.8,10980.09,1681.07,13676.72,4346.35,Cashback Credit Card,Millennia Credit Card
29478.55,8313.75,3593.24,1888.78,10138.56,5544.21,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
36060.84,1431.73,8350.52,4071.38,194.22,22013.0,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
54381.64,3677.71,15597.64,5881.73,5664.97,23559.59,Tata Neu Infinity Credit Card,Cashback Credit Card
34795.47,6068.61,3092.94,10415.8,8622.14,6595.99,Tata Neu Infinity Credit Card,Cashback Credit Card
51591.4,11027.58,8832.7,11808.92,11109.5,8812.69,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
48066.08,14776.22,7997.19,5163.97,5329.32,14799.39,Tata Neu Infinity Credit Card,Cashback Credit Card
49566.9,15082.03,8627.53,28.89,23780.22,2048.23,Cashback Credit Card,BPCL Octane Credit Card
46219.59,5713.79,5131.04,5879.92,24439.35,5055.5,Cashback Credit Card,Diners Club Black
59647.84,16495.07,6698.89,3704.41,14853.64,17895.84,Tata Neu Infinity Credit Card,Cashback Credit Card
50586.69,7039.06,20851.07,9499.49,1845.69,11351.37,Tata Neu Infinity Credit Card,Diners Club Black
52354.76,7562.18,16494.36,3001.41,22136.54,3160.28,Cashback Credit Card,Tata Neu Infinity Credit Card
56322.88,17301.96,2675.22,7144.99,13124.5,16076.2,Tata Neu Infinity Credit Card,Cashback Credit Card
50477.97,5716.02,7009.9,19426.24,3947.0,14378.79,Tata Neu Infinity Credit Card,Cashback Credit Card
53068.79,11643.52,16335.03,5340.38,9370.32,10379.55,Tata Neu Infinity Credit Card,Cashback Credit Card
21978.25,6076.11,3682.62,8078.6,775.46,3365.45,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
9287.37,713.04,994.14,3936.16,193.11,3450.92,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
58841.54,8819.84,10118.59,16220.87,9240.7,14441.54,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
20579.03,3649.43,455.11,6088.64,5404.09,4981.78,Tata Neu Infinity Credit Card,Millennia Credit Card
17885.24,910.52,5077.61,5481.35,3384.52,3031.23,Tata Neu Infinity Credit Card,Millennia Credit Card
21728.03,1547.18,7071.82,4987.09,4409.01,3712.93,Tata Neu Infinity Credit Card,Millennia Credit Card
56263.57,3751.57,15205.08,11430.39,8991.13,16885.4,Tata Neu Infinity Credit Card,Cashback Credit Card
35418.74,7915.51,428.33,14044.97,7816.83,5213.09,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
41417.28,780.71,8592.33,15249.36,2930.28,13864.6,Tata Neu Infinity Credit Card,Millennia Credit Card
39982.6,13587.03,3064.04,11057.87,2554.89,9718.78,Tata Neu Infinity Credit Card,Millennia Credit Card
48259.96,15123.46,8075.65,12078.58,6861.49,6120.78,Tata Neu Infinity Credit Card,Diners Club Black
54892.18,16669.29,8113.98,17978.17,730.56,11400.19,Tata Neu Infinity Credit Card,Millennia Credit Card
14295.76,4471.46,992.2,269.19,4556.8,4006.09,Tata Neu Infinity Credit Card,Cashback Credit Card
54601.65,2091.25,12089.05,6715.45,25221.82,8484.08,Cashback Credit Card,Millennia Credit Card
30785.74,7313.31,5460.81,5958.91,5576.33,6476.38,Tata Neu Infinity Credit Card,Millennia Credit Card
47305.38,6212.05,8157.42,20913.7,3166.71,8855.51,BPCL Octane Credit Card,Diners Club Black
53736.97,1045.46,15825.46,22910.72,5564.89,8390.44,BPCL Octane Credit Card,Diners Club Black
52624.64,13549.09,11451.03,10588.81,8919.78,8115.93,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
47500.81,3890.1,9952.34,17930.88,14255.64,1471.85,BPCL Octane Credit Card,Cashback Credit Card
56446.61,26429.6,2506.37,10906.02,11729.68,4874.94,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
30401.56,2808.9,9653.73,7189.82,3432.3,7316.81,Tata Neu Infinity Credit Card,Cashback Credit Card
28743.97,7306.56,7054.01,287.48,8142.12,5953.81,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
48504.86,5356.88,2821.78,13860.44,17970.41,8495.36,Cashback Credit Card,Cashback Credit Card
56292.9,23948.99,2144.47,4935.37,17.31,25246.76,Tata Neu Infinity Credit Card,Millennia Credit Card
28547.31,2184.57,6739.5,12656.51,390.89,6575.84,BPCL Octane Credit Card,Cashback Credit Card
31817.7,1867.11,8056.28,15086.57,355.37,6452.38,BPCL Octane Credit Card,Cashback Credit Card
30548.36,10621.16,6522.88,3693.96,1616.51,8093.85,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
21975.75,6758.3,5412.98,6065.05,2651.88,1087.54,Tata Neu Infinity Credit Card,Millennia Credit Card
49324.99,6418.89,11173.66,4487.7,12358.05,14886.69,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
39554.58,14270.94,9823.34,2386.55,11345.84,1727.91,Tata Neu Infinity Credit Card,Millennia Credit Card
57048.04,4518.75,14548.4,7355.52,15124.81,15500.57,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
18219.84,782.91,3249.8,5984.35,192.19,8010.59,Tata Neu Infinity Credit Card,Diners Club Black
44629.5,3780.01,14068.54,3702.64,10477.64,12600.67,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
25049.1,5686.12,1922.45,8973.15,8294.84,172.53,Cashback Credit Card,BPCL Octane Credit Card
40090.78,7508.22,8466.68,4525.45,1625.55,17964.87,Tata Neu Infinity Credit Card,Diners Club Black
14084.44,2977.33,649.3,4790.86,3024.7,2642.25,Tata Neu Infinity Credit Card,Diners Club Black
44335.87,9398.57,5126.12,4096.21,17405.99,8308.98,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
50051.36,8435.27,2052.83,14535.03,9052.29,15975.94,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
55263.34,1364.04,12547.75,18520.62,8726.77,14104.16,Tata Neu Infinity Credit Card,Diners Club Black
29203.39,1359.59,1914.09,6804.37,9109.42,10015.91,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
57633.76,13574.77,3696.46,12044.85,5643.8,22673.88,Tata Neu Infinity Credit Card,Cashback Credit Card
23774.57,5931.3,5528.03,1445.49,4854.92,6014.84,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
52649.38,16875.65,10608.09,5500.38,13536.69,6128.55,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
21477.3,4568.55,3691.58,7764.01,4751.08,702.08,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
45717.79,4678.69,1720.79,16664.26,17450.04,5204.02,Cashback Credit Card,BPCL Octane Credit Card
55673.56,16025.78,342.11,12852.99,9025.0,17427.68,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
23282.8,2215.62,2279.22,6769.72,4899.01,7119.22,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
20133.87,12802.87,1260.04,170.45,1892.67,4007.84,Tata Neu Infinity Credit Card,Millennia Credit Card
49437.26,13519.36,890.15,10854.26,19098.62,5074.87,Cashback Credit Card,BPCL Octane Credit Card
51150.12,20587.44,2398.28,11778.46,7439.56,8946.38,Tata Neu Infinity Credit Card,Cashback Credit Card
13980.96,2756.2,1143.6,3372.2,3265.84,3443.12,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
10050.63,583.37,5320.21,782.72,1900.92,1463.42,Diners Club Black,Tata Neu Infinity Credit Card
34677.18,4939.21,6264.28,6470.28,10530.38,6473.03,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
22806.86,1316.03,5858.86,3948.42,5337.77,6345.78,Tata Neu Infinity Credit Card,Cashback Credit Card
16107.42,4332.93,758.72,1840.95,4336.71,4838.12,Tata Neu Infinity Credit Card,Cashback Credit Card
22220.71,2845.37,5635.63,2212.42,6764.11,4763.17,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
17883.44,2178.1,4079.38,2510.41,3332.05,5783.49,Tata Neu Infinity Credit Card,Diners Club Black
45409.75,17092.36,8555.58,337.35,667.66,18756.8,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
30912.39,9545.72,5268.32,5171.78,7170.78,3755.79,Tata Neu Infinity Credit Card,Diners Club Black
50186.79,11421.03,10443.44,8009.29,9265.49,11047.54,Tata Neu Infinity Credit Card,Millennia Credit Card
13123.4,4334.52,1472.7,2445.61,3225.94,1644.63,Tata Neu Infinity Credit Card,Diners Club Black
30495.8,8001.07,2832.15,1191.76,6140.87,12329.96,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
46138.73,10305.5,2474.15,11775.46,8345.67,13237.95,Tata Neu Infinity Credit Card,Diners Club Black
34161.76,3423.44,3222.14,12959.38,11973.14,2583.66,Cashback Credit Card,BPCL Octane Credit Card
51459.19,13857.68,18071.09,5013.41,10486.79,4030.22,Tata Neu Infinity Credit Card,Cashback Credit Card
38320.86,6705.1,20011.56,4428.35,5203.82,1972.03,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
10071.88,1364.07,2659.08,171.66,3805.07,2072.0,Cashback Credit Card,BPCL Octane Credit Card
24836.55,1871.92,9096.48,889.26,7620.81,5358.08,Cashback Credit Card,Cashback Credit Card
57167.75,392.13,15635.16,3681.61,18449.86,19009.0,Tata Neu Infinity Credit Card,Cashback Credit Card
18428.26,3355.01,4477.45,3784.25,2295.23,4516.32,Tata Neu Infinity Credit Card,Millennia Credit Card
33922.35,8874.7,8436.9,3403.8,4146.78,9060.17,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
49674.99,3602.98,7078.97,17421.27,20262.71,1309.06,Cashback Credit Card,Cashback Credit Card
40714.26,2883.48,11147.01,3300.4,12972.57,10410.81,Tata Neu Infinity Credit Card,Cashback Credit Card
34621.45,6452.14,20.12,10524.47,16417.14,1207.57,Cashback Credit Card,Cashback Credit Card
50990.25,2273.54,4764.17,13668.6,13653.36,16630.58,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
44346.85,13266.81,4262.46,1580.19,8807.95,16429.44,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
28231.24,5067.71,2888.36,6043.11,8334.15,5897.91,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
57056.59,20367.16,7498.14,10266.97,17139.5,1784.81,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
37551.48,4756.4,9801.01,8427.1,3632.87,10934.1,Tata Neu Infinity Credit Card,Millennia Credit Card
25432.83,3032.24,6289.15,7293.38,7116.33,1701.73,Cashback Credit Card,Tata Neu Infinity Credit Card
45043.17,11310.16,1597.43,10998.79,14920.09,6216.7,Tata Neu Infinity Credit Card,Cashback Credit Card
46279.99,14321.79,10200.97,10644.17,8448.12,2664.92,Tata Neu Infinity Credit Card,Millennia Credit Card
9247.85,1349.97,1011.66,3447.72,2705.17,733.33,Cashback Credit Card,Millennia Credit Card
50126.8,1175.5,9267.06,8278.22,16667.74,14738.27,Cashback Credit Card,Tata Neu Infinity Credit Card
12632.62,3232.15,504.53,3856.17,938.4,4101.37,Tata Neu Infinity Credit Card,Cashback Credit Card
37036.93,14761.58,9368.36,781.04,8293.85,3832.1,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
54791.4,10807.26,3337.9,15282.71,11018.85,14344.69,Tata Neu Infinity Credit Card,Cashback Credit Card
56379.05,12886.27,3886.72,4647.97,20624.17,14333.92,Tata Neu Infinity Credit Card,Diners Club Black
50040.25,12628.2,11259.1,1780.4,10043.03,14329.52,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
36368.35,9602.97,17709.61,2872.91,2182.46,4000.41,Tata Neu Infinity Credit Card,Cashback Credit Card
51493.02,17164.42,8443.36,10064.66,3876.66,11943.93,Tata Neu Infinity Credit Card,Diners Club Black
28434.9,6768.68,7185.0,7203.56,3188.17,4089.49,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
9474.47,2711.37,244.0,2407.79,2894.27,1217.04,Tata Neu Infinity Credit Card,Diners Club Black
34302.52,15515.49,7125.74,6993.51,851.52,3816.26,Tata Neu Infinity Credit Card,Cashback Credit Card
56583.17,7690.76,16128.69,6756.19,16088.19,9919.35,Tata Neu Infinity Credit Card,Cashback Credit Card
39672.21,10906.8,10400.82,6049.82,1631.69,10683.07,Tata Neu Infinity Credit Card,Millennia Credit Card
31067.27,6161.01,8988.61,9278.34,5578.29,1061.03,Tata Neu Infinity Credit Card,Millennia Credit Card
10309.98,3508.61,548.16,4190.13,1867.84,195.25,Tata Neu Infinity Credit Card,Cashback Credit Card
50748.05,11567.35,3787.23,5555.62,14852.78,14985.06,Tata Neu Infinity Credit Card,Cashback Credit Card
30915.44,4376.71,4056.7,4985.92,11002.35,6493.76,Cashback Credit Card,Millennia Credit Card
37032.51,16977.15,2939.21,299.46,16131.33,685.35,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
22696.88,6184.9,1246.97,2407.87,6050.11,6807.03,Tata Neu Infinity Credit Card,Cashback Credit Card
15398.42,3486.97,3221.9,4358.09,1096.06,3235.41,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
24472.07,11219.06,2767.49,5120.14,1464.68,3900.7,Tata Neu Infinity Credit Card,Millennia Credit Card
9065.38,1643.48,2370.1,985.16,1874.56,2192.08,Tata Neu Infinity Credit Card,Cashback Credit Card
40632.95,2403.63,11287.09,14402.48,10967.68,1572.08,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
47727.89,5548.34,10930.98,23104.52,7509.17,634.87,BPCL Octane Credit Card,Millennia Credit Card
29694.32,2969.26,6585.19,5024.32,9533.04,5582.51,Cashback Credit Card,Tata Neu Infinity Credit Card
32610.04,15082.98,4016.29,4160.99,7886.14,1463.63,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
44809.36,10331.19,16533.97,13158.33,2206.01,2579.86,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
16354.47,4550.79,9272.14,157.21,1910.81,463.53,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
11447.84,3633.76,1730.25,3000.91,1604.51,1478.42,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
55843.01,11869.28,6837.86,4769.77,18099.89,14266.2,Tata Neu Infinity Credit Card,Cashback Credit Card
50855.16,8296.33,15036.64,10692.39,14162.94,2666.86,Cashback Credit Card,Cashback Credit Card
29582.98,7654.73,3728.1,7811.01,5205.55,5183.6,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
15048.79,75.03,3305.77,5140.16,2291.97,4235.86,BPCL Octane Credit Card,BPCL Octane Credit Card
50656.2,3787.5,4604.67,22679.62,15995.79,3588.62,BPCL Octane Credit Card,Cashback Credit Card
24245.17,7904.32,495.99,3850.06,9532.82,2461.98,Tata Neu Infinity Credit Card,Millennia Credit Card
31449.97,4276.87,8938.04,949.5,11517.31,5768.26,Cashback Credit Card,BPCL Octane Credit Card
36810.61,10202.93,6385.9,4990.2,11701.76,3529.83,Tata Neu Infinity Credit Card,Diners Club Black
43072.47,9401.77,18244.99,6674.01,2032.83,6718.88,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
30868.27,3448.35,7938.08,6749.71,5157.78,7574.34,Tata Neu Infinity Credit Card,Millennia Credit Card
41897.54,6978.16,14849.21,6714.2,11520.5,1835.48,Cashback Credit Card,BPCL Octane Credit Card
47454.04,2231.09,30137.92,272.3,1988.73,12824.0,Diners Club Black,Cashback Credit Card
32248.93,1801.37,8563.8,5048.18,1651.16,15184.41,Tata Neu Infinity Credit Card,Cashback Credit Card
12156.43,745.01,2730.33,3361.69,3010.31,2309.1,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
39373.19,11282.56,9832.76,12811.09,1235.26,4211.52,Tata Neu Infinity Credit Card,Diners Club Black
9491.98,879.04,2148.03,2278.28,1922.15,2264.48,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
39597.67,5387.71,8914.61,12544.39,6856.59,5894.37,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
33457.1,1998.88,5859.92,1139.65,11837.89,12620.75,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
46229.73,16466.32,4693.44,11283.99,10715.92,3070.07,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
52301.3,14888.28,8461.7,10552.52,16656.76,1742.04,Cashback Credit Card,Diners Club Black
8099.7,1239.67,179.59,2787.83,2607.75,1284.85,Cashback Credit Card,Millennia Credit Card
43813.35,9912.99,6566.11,13906.95,6977.24,6450.07,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
17199.42,4089.94,2443.69,4965.63,500.33,5199.81,Tata Neu Infinity Credit Card,Diners Club Black
